"Cor","PValue","QValue","label","numCellLines"
"0.12658689621850663","0.000016665979581498972","0.0007643563343182383","ANO7","1150"
"0.12648145210273498","0.000016940312809614576","0.0007727944832908709","TRABD","1150"
"0.12628366323409407","0.0000174665310114226","0.0007904760476518689","TMEM231","1150"
"0.1262107882011815","0.000017664308172377413","0.0007973174667674417","WDFY4","1150"
"0.12606564792993474","0.000018064573772843076","0.0008089807945864568","AQP5","1150"
"0.12593887005250765","0.00001842124701824202","0.0008185253837430293","CAVIN1","1150"
"0.12583452013998686","0.000018719838799041802","0.000827494269600021","PDZRN3","1150"
"0.12552467225777866","0.000019633823089173556","0.0008612200297089539","SNTB1","1150"
"0.12527486589258152","0.000020401441212224206","0.0008818213764438446","ADAD2","1150"
"0.1252716044244491","0.000020411649462977615","0.0008818213764438446","HPCAL1","1150"
"0.12525035841105042","0.00002047826751776751","0.0008818213764438446","GAL3ST2","1150"
"0.12521918413594435","0.00002057639054182427","0.0008818213764438446","MED22","1150"
"0.1251889892413115","0.000020671857006762687","0.0008818213764438446","RYR3","1150"
"0.1251731653978298","0.000020722054909126412","0.0008818213764438446","PDE3A","1150"
"0.12502405491366053","0.000021200803697605954","0.0008977280912251114","HLA-G","1150"
"0.12496916209463804","0.000021379681782763854","0.0009030672006363981","HBZ","1150"
